session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
2c282c3f,14:12:13,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,57940,14882,16571,5391,1771,5911,905,375,51,69
2c282c3f,14:12:14,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,52936,6852,1855,3549,674,911,141,220,51,69
2c282c3f,14:12:15,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,171373,60060,23489,3679,506,3088,641,315,53,64
2c282c3f,14:12:16,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,340624,34992,3752,7916,1899,3007,680,360,57,64
2c282c3f,14:12:17,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,74529,32042,18214,9303,2582,2559,704,293,60,67
2c282c3f,14:12:18,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1415819,124433,22018,15216,8715,9220,2206,1773,53,54
2c282c3f,14:12:19,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,2121273,677222,397764,33333,50782,48503,13544,7102,53,57
2c282c3f,14:12:20,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1236526,470570,319593,43566,34959,58731,5669,5695,54,67
2c282c3f,14:12:21,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1380393,318711,101327,187421,87441,59534,14198,3793,61,64
2c282c3f,14:12:22,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,407208,180446,65279,36907,10545,10206,2133,2266,56,74
2c282c3f,14:12:23,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,2105355,591137,190652,105638,44821,31966,13043,7747,56,69
2c282c3f,14:12:24,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,531135,263174,55463,23716,23392,11889,3569,772,50,57
2c282c3f,14:12:25,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1509098,504171,72549,375803,54050,28130,11678,15950,38,61
2c282c3f,14:12:26,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1444018,181243,9315,23664,6390,15873,2098,860,44,48
2c282c3f,14:12:27,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,296197,47313,60903,59040,7760,18181,2322,2510,54,64
2c282c3f,14:12:28,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,802020,144768,151990,42355,3747,10856,3375,2321,53,83
2c282c3f,14:12:29,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,777183,316114,64164,40776,10103,24431,1567,3212,60,70
2c282c3f,14:12:30,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1376784,667777,158768,121177,29847,26461,11402,15174,50,81
2c282c3f,14:12:31,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1173858,852371,33108,96680,32727,70137,11380,9790,48,51
2c282c3f,14:12:32,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,501432,445302,263829,189846,40129,64401,14200,4337,54,44
2c282c3f,14:12:33,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,112924,34427,5873,17092,5179,7353,702,798,61,51
2c282c3f,14:12:34,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,661164,111725,26343,27129,19216,12818,3957,1601,69,51
2c282c3f,14:12:35,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,85332,69705,13674,3871,2766,1968,719,483,57,57
2c282c3f,14:12:36,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,527886,209481,41822,58693,31496,12504,3636,2160,53,50
2c282c3f,14:12:37,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1256897,834707,541725,197655,39462,66737,12834,11883,44,54
2c282c3f,14:12:38,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,763328,161250,31606,30304,7403,8560,3127,3914,38,54
2c282c3f,14:12:39,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,44173,315328,100960,4304,11483,9356,2136,2863,38,57
2c282c3f,14:12:40,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,528817,50186,30707,11239,7348,23789,878,2387,54,61
2c282c3f,14:12:41,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,3201050,805904,379872,43433,77069,47611,6483,9512,53,54
2c282c3f,14:12:42,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,479803,148104,57412,42253,16066,6931,2256,1620,50,60
2c282c3f,14:12:43,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,361359,105843,200539,30221,11758,16802,1319,1864,56,81
2c282c3f,14:12:44,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1228006,115772,46940,12745,27481,17716,3002,3417,48,77
2c282c3f,14:12:45,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1001775,59127,143475,29557,15611,9718,3205,3134,50,96
2c282c3f,14:12:46,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,868544,865899,177212,176062,49351,18046,12588,9890,43,90
2c282c3f,14:12:47,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,508947,113719,76798,38750,10214,12149,2505,5164,43,81
2c282c3f,14:12:48,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,246773,36232,21668,5928,3655,2785,1359,579,35,88
2c282c3f,14:12:49,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,519127,599177,23268,54541,4437,12144,2054,1071,27,54
2c282c3f,14:12:50,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,806684,349616,96201,29955,18882,9241,3039,3737,29,54
2c282c3f,14:12:51,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,522690,168821,62326,18470,8483,15801,3360,3830,30,47
2c282c3f,14:12:52,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,1419452,212619,41235,16394,8494,17867,1927,2970,37,35
2c282c3f,14:12:53,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,999484,589233,607125,101520,28546,43230,5316,12834,41,60
2c282c3f,14:12:54,5_min_music,5,yes,https://www.youtube.com/watch?v=fyBuKsmKew4,829252,448084,250637,63522,21839,37931,17976,10752,50,66
