session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
9cfd4d20,13:48:30,Oshika,5,yes,sthg,394639,69109,739,9935,15826,7668,5507,4307,74,38
9cfd4d20,13:48:31,Oshika,5,yes,sthg,94829,75290,45036,26781,2759,11456,4939,7690,67,51
9cfd4d20,13:48:32,Oshika,5,yes,sthg,375284,192560,31168,32910,17044,26473,2607,5536,60,41
9cfd4d20,13:48:33,Oshika,5,yes,sthg,977119,29444,63842,45007,17153,8096,4505,3900,61,60
9cfd4d20,13:48:34,Oshika,5,yes,sthg,26918,16964,4199,4250,3545,1340,478,1163,53,75
9cfd4d20,13:48:35,Oshika,5,yes,sthg,35311,42396,5839,22642,14839,4309,2920,6978,51,66
9cfd4d20,13:48:36,Oshika,5,yes,sthg,34876,21516,3942,9077,7006,6370,2308,2540,57,69
9cfd4d20,13:48:37,Oshika,5,yes,sthg,152964,17472,12097,22807,24433,6026,1637,3374,66,57
9cfd4d20,13:48:38,Oshika,5,yes,sthg,57397,23623,21528,23230,10982,3542,2496,11173,64,69
9cfd4d20,13:48:39,Oshika,5,yes,sthg,54030,25623,7599,15295,4311,4965,1667,1775,70,75
9cfd4d20,13:48:40,Oshika,5,yes,sthg,21007,18794,14756,9140,9255,6084,2282,7640,67,83
9cfd4d20,13:48:41,Oshika,5,yes,sthg,17639,30832,9963,14961,18577,13043,3775,4024,77,75
9cfd4d20,13:48:42,Oshika,5,yes,sthg,9719,27995,7368,11188,9394,2238,1397,4087,77,64
9cfd4d20,13:48:43,Oshika,5,yes,sthg,10277,7802,5561,42182,8824,2763,4711,7492,66,80
9cfd4d20,13:48:44,Oshika,5,yes,sthg,10656,14668,9202,22332,15479,2811,5939,5616,56,83
9cfd4d20,13:48:45,Oshika,5,yes,sthg,17743,17812,18158,23448,5212,5294,3132,5982,44,100
9cfd4d20,13:48:46,Oshika,5,yes,sthg,106522,44795,6257,34017,11535,7631,2244,6966,53,100
9cfd4d20,13:48:47,Oshika,5,yes,sthg,35172,44962,10425,60931,20973,6029,2461,4870,53,93
9cfd4d20,13:48:48,Oshika,5,yes,sthg,1663059,83627,6771,24225,25282,6490,4163,3533,53,78
9cfd4d20,13:48:49,Oshika,5,yes,sthg,92948,54770,4461,67608,12845,6881,5019,3686,47,70
9cfd4d20,13:48:50,Oshika,5,yes,sthg,34572,28488,5323,7195,4048,4961,1626,5444,50,64
9cfd4d20,13:48:51,Oshika,5,yes,sthg,46024,21600,11854,17531,9951,5037,3252,7695,57,63
9cfd4d20,13:48:52,Oshika,5,yes,sthg,23405,25390,10495,14127,10021,6647,2308,4100,67,70
9cfd4d20,13:48:53,Oshika,5,yes,sthg,84487,16523,11053,19235,5151,4753,1285,5516,77,75
9cfd4d20,13:48:54,Oshika,5,yes,sthg,38876,10452,2282,3207,3107,1502,491,1697,74,75
9cfd4d20,13:48:55,Oshika,5,yes,sthg,604795,11834,5487,7956,12244,1467,1219,1111,66,69
9cfd4d20,13:48:56,Oshika,5,yes,sthg,77338,12832,6921,13719,6767,6618,841,2780,70,75
9cfd4d20,13:48:57,Oshika,5,yes,sthg,9489,8213,4851,5131,6331,3595,2787,5483,80,64
9cfd4d20,13:48:58,Oshika,5,yes,sthg,4687,30159,10623,49170,8451,3645,3252,5618,70,81
9cfd4d20,13:48:59,Oshika,5,yes,sthg,8022,24966,4961,47839,6433,4774,2149,2951,70,93
9cfd4d20,13:49:00,Oshika,5,yes,sthg,21385,26751,25723,15430,6039,6868,2639,3454,64,96
9cfd4d20,13:49:01,Oshika,5,yes,sthg,15704,8801,3403,1814,7597,3077,2266,6000,64,88
9cfd4d20,13:49:02,Oshika,5,yes,sthg,11252,15132,8514,82858,9499,7531,2776,2681,69,93
9cfd4d20,13:49:03,Oshika,5,yes,sthg,27748,24966,16986,6324,4267,3468,2244,4839,74,84
9cfd4d20,13:49:04,Oshika,5,yes,sthg,189793,122098,9461,17993,9589,6708,2544,3233,63,63
