timestamp,raw_value
2025-10-15T09:47:50.700044,-42
2025-10-15T09:47:50.700598,-27
2025-10-15T09:47:50.701108,67
2025-10-15T09:47:50.701668,-19
2025-10-15T09:47:50.702188,-59
2025-10-15T09:47:50.702651,59
2025-10-15T09:47:50.703155,176
2025-10-15T09:47:50.703737,241
2025-10-15T09:47:50.704293,330
2025-10-15T09:47:50.704997,246
2025-10-15T09:47:50.706368,32
2025-10-15T09:47:50.707084,-11
2025-10-15T09:47:50.707784,154
2025-10-15T09:47:50.708569,123
2025-10-15T09:47:50.709486,8
2025-10-15T09:47:50.710478,35
2025-10-15T09:47:50.711247,44
2025-10-15T09:47:50.711979,-134
2025-10-15T09:47:50.715181,-148
2025-10-15T09:47:50.715838,-20
2025-10-15T09:47:50.716516,-14
2025-10-15T09:47:50.717193,-68
2025-10-15T09:47:50.717704,54
2025-10-15T09:47:50.718273,70
2025-10-15T09:47:50.718900,-57
2025-10-15T09:47:50.719553,-40
2025-10-15T09:47:50.720119,48
2025-10-15T09:47:50.720637,-50
2025-10-15T09:47:50.721267,-75
2025-10-15T09:47:50.722052,85
2025-10-15T09:47:50.723043,131
2025-10-15T09:47:50.723845,8
2025-10-15T09:47:50.724546,40
2025-10-15T09:47:50.725409,72
2025-10-15T09:47:50.726039,-33
2025-10-15T09:47:50.726606,-20
2025-10-15T09:47:50.727294,106
2025-10-15T09:47:50.760164,151
2025-10-15T09:47:50.760913,230
2025-10-15T09:47:50.761490,130
2025-10-15T09:47:50.762057,-93
2025-10-15T09:47:50.762723,-76
2025-10-15T09:47:50.763443,97
2025-10-15T09:47:50.764236,112
2025-10-15T09:47:50.765436,198
2025-10-15T09:47:50.766273,361
2025-10-15T09:47:50.767165,219
2025-10-15T09:47:50.767820,-123
2025-10-15T09:47:50.768460,-147
2025-10-15T09:47:50.769060,-19
2025-10-15T09:47:50.769651,-20
2025-10-15T09:47:50.770237,-13
2025-10-15T09:47:50.770819,92
2025-10-15T09:47:50.771614,-4
2025-10-15T09:47:50.772298,-126
2025-10-15T09:47:50.773362,-74
2025-10-15T09:47:50.790936,-156
2025-10-15T09:47:50.791878,-105
2025-10-15T09:47:50.792638,43
2025-10-15T09:47:50.793223,27
2025-10-15T09:47:50.793803,-49
2025-10-15T09:47:50.794417,37
2025-10-15T09:47:50.794832,22
2025-10-15T09:47:50.795198,-94
2025-10-15T09:47:50.795560,-55
2025-10-15T09:47:50.795929,93
2025-10-15T09:47:50.796287,162
2025-10-15T09:47:50.796670,262
2025-10-15T09:47:50.797051,307
2025-10-15T09:47:50.797487,120
2025-10-15T09:47:50.797922,-61
2025-10-15T09:47:50.798326,76
2025-10-15T09:47:50.798713,212
2025-10-15T09:47:50.799141,77
2025-10-15T09:47:50.834406,41
2025-10-15T09:47:50.834761,-69
2025-10-15T09:47:50.835021,-199
2025-10-15T09:47:50.835288,-83
2025-10-15T09:47:50.835596,17
2025-10-15T09:47:50.835853,-17
2025-10-15T09:47:50.836093,101
2025-10-15T09:47:50.836348,328
2025-10-15T09:47:50.836680,236
2025-10-15T09:47:50.836925,52
2025-10-15T09:47:50.837169,48
2025-10-15T09:47:50.837380,41
2025-10-15T09:47:50.837688,-50
2025-10-15T09:47:50.837991,39
2025-10-15T09:47:50.838300,84
2025-10-15T09:47:50.838632,-60
2025-10-15T09:47:50.838968,-146
2025-10-15T09:47:50.839306,-42
2025-10-15T09:47:50.839778,-98
2025-10-15T09:47:50.865488,-76
2025-10-15T09:47:50.866312,25
2025-10-15T09:47:50.867018,-70
2025-10-15T09:47:50.867707,-54
2025-10-15T09:47:50.868357,25
2025-10-15T09:47:50.869098,-33
2025-10-15T09:47:50.870061,-123
2025-10-15T09:47:50.870896,-2
2025-10-15T09:47:50.871932,49
2025-10-15T09:47:50.872733,25
2025-10-15T09:47:50.873384,193
2025-10-15T09:47:50.874082,348
2025-10-15T09:47:50.874969,169
2025-10-15T09:47:50.875812,12
2025-10-15T09:47:50.876434,68
2025-10-15T09:47:50.877011,73
2025-10-15T09:47:50.877660,-1
2025-10-15T09:47:50.878309,67
2025-10-15T09:47:50.878857,89
2025-10-15T09:47:50.910087,-100
2025-10-15T09:47:50.910935,3
2025-10-15T09:47:50.911576,-46
2025-10-15T09:47:50.912192,-102
2025-10-15T09:47:50.912794,115
2025-10-15T09:47:50.913352,323
2025-10-15T09:47:50.914041,314
2025-10-15T09:47:50.914856,279
2025-10-15T09:47:50.915679,284
2025-10-15T09:47:50.916507,114
2025-10-15T09:47:50.917287,9
2025-10-15T09:47:50.917989,112
2025-10-15T09:47:50.918546,144
2025-10-15T09:47:50.919137,6
2025-10-15T09:47:50.919680,11
2025-10-15T09:47:50.920159,12
2025-10-15T09:47:50.920632,-103
2025-10-15T09:47:50.921135,-150
2025-10-15T09:47:50.921931,-11
2025-10-15T09:47:50.955267,-104
2025-10-15T09:47:50.956206,-21
2025-10-15T09:47:50.957208,56
2025-10-15T09:47:50.958193,-60
2025-10-15T09:47:50.958798,-43
2025-10-15T09:47:50.959507,34
2025-10-15T09:47:50.960140,-49
2025-10-15T09:47:50.960875,-75
2025-10-15T09:47:50.961643,205
2025-10-15T09:47:50.962387,333
2025-10-15T09:47:50.963237,137
2025-10-15T09:47:50.963930,24
2025-10-15T09:47:50.964672,76
2025-10-15T09:47:50.965858,-4
2025-10-15T09:47:50.967368,-30
2025-10-15T09:47:50.968475,56
2025-10-15T09:47:50.969347,-11
2025-10-15T09:47:50.970009,-168
2025-10-15T09:47:50.970808,-121
2025-10-15T09:47:50.985312,-53
2025-10-15T09:47:50.986098,-139
2025-10-15T09:47:50.986678,-113
2025-10-15T09:47:50.987242,54
2025-10-15T09:47:50.987987,34
2025-10-15T09:47:50.988787,-68
2025-10-15T09:47:50.989570,20
2025-10-15T09:47:50.990241,36
2025-10-15T09:47:50.990807,-97
2025-10-15T09:47:50.991532,-108
2025-10-15T09:47:50.992540,12
2025-10-15T09:47:50.993148,-9
2025-10-15T09:47:50.993717,60
2025-10-15T09:47:50.994256,280
2025-10-15T09:47:50.994970,285
2025-10-15T09:47:50.995552,52
2025-10-15T09:47:50.996075,37
2025-10-15T09:47:50.996776,113
2025-10-15T09:47:50.997409,69
2025-10-15T09:47:51.030166,100
2025-10-15T09:47:51.030988,-7
2025-10-15T09:47:51.031695,-125
2025-10-15T09:47:51.032597,-37
2025-10-15T09:47:51.033420,36
2025-10-15T09:47:51.034225,-88
2025-10-15T09:47:51.034912,-4
2025-10-15T09:47:51.035529,268
2025-10-15T09:47:51.036149,362
2025-10-15T09:47:51.036834,214
2025-10-15T09:47:51.037441,137
2025-10-15T09:47:51.038164,23
2025-10-15T09:47:51.038826,-90
2025-10-15T09:47:51.039824,-5
2025-10-15T09:47:51.040654,163
2025-10-15T09:47:51.041418,84
2025-10-15T09:47:51.042125,-22
2025-10-15T09:47:51.042856,10
2025-10-15T09:47:51.043468,-27
2025-10-15T09:47:51.060373,-53
2025-10-15T09:47:51.061237,71
2025-10-15T09:47:51.061817,23
2025-10-15T09:47:51.062437,36
2025-10-15T09:47:51.063025,138
2025-10-15T09:47:51.063672,69
2025-10-15T09:47:51.064393,-40
2025-10-15T09:47:51.065179,73
2025-10-15T09:47:51.065909,99
2025-10-15T09:47:51.066681,-29
2025-10-15T09:47:51.067331,101
2025-10-15T09:47:51.068007,384
2025-10-15T09:47:51.068608,294
2025-10-15T09:47:51.069159,74
2025-10-15T09:47:51.069751,53
2025-10-15T09:47:51.070332,64
2025-10-15T09:47:51.070831,-8
2025-10-15T09:47:51.071430,51
2025-10-15T09:47:51.105194,-58
2025-10-15T09:47:51.106040,-142
2025-10-15T09:47:51.106831,-28
2025-10-15T09:47:51.107605,-22
2025-10-15T09:47:51.108378,-52
2025-10-15T09:47:51.109142,40
2025-10-15T09:47:51.109835,186
2025-10-15T09:47:51.110543,215
2025-10-15T09:47:51.111115,283
2025-10-15T09:47:51.111848,250
2025-10-15T09:47:51.112692,18
2025-10-15T09:47:51.113631,-150
2025-10-15T09:47:51.114331,-3
2025-10-15T09:47:51.114980,66
2025-10-15T09:47:51.115704,-29
2025-10-15T09:47:51.116279,-41
2025-10-15T09:47:51.116826,20
2025-10-15T09:47:51.117375,-100
2025-10-15T09:47:51.117986,-171
2025-10-15T09:47:51.135171,-78
2025-10-15T09:47:51.135957,-151
2025-10-15T09:47:51.136565,-40
2025-10-15T09:47:51.137288,34
2025-10-15T09:47:51.138406,-68
2025-10-15T09:47:51.139117,-81
2025-10-15T09:47:51.139891,7
2025-10-15T09:47:51.140583,-74
2025-10-15T09:47:51.141317,-151
2025-10-15T09:47:51.142098,60
2025-10-15T09:47:51.142878,281
2025-10-15T09:47:51.143672,251
2025-10-15T09:47:51.144267,148
2025-10-15T09:47:51.144956,118
2025-10-15T09:47:51.145465,1
2025-10-15T09:47:51.146068,-18
2025-10-15T09:47:51.146732,119
2025-10-15T09:47:51.147338,123
2025-10-15T09:47:51.148028,-76
2025-10-15T09:47:51.179651,-104
2025-10-15T09:47:51.180085,-169
2025-10-15T09:47:51.180439,-157
2025-10-15T09:47:51.180812,17
2025-10-15T09:47:51.181143,90
2025-10-15T09:47:51.181438,201
2025-10-15T09:47:51.181795,394
2025-10-15T09:47:51.182091,377
2025-10-15T09:47:51.182468,93
2025-10-15T09:47:51.182835,25
2025-10-15T09:47:51.183186,97
2025-10-15T09:47:51.183566,18
2025-10-15T09:47:51.184009,-125
2025-10-15T09:47:51.184399,-60
2025-10-15T09:47:51.184740,-56
2025-10-15T09:47:51.185106,-123
2025-10-15T09:47:51.185491,-68
2025-10-15T09:47:51.185904,32
2025-10-15T09:47:51.210257,-89
2025-10-15T09:47:51.210915,9
2025-10-15T09:47:51.211639,-2
2025-10-15T09:47:51.212208,-100
2025-10-15T09:47:51.212778,-5
2025-10-15T09:47:51.213720,65
2025-10-15T09:47:51.214371,-50
2025-10-15T09:47:51.215008,-81
2025-10-15T09:47:51.215679,49
2025-10-15T09:47:51.216270,149
2025-10-15T09:47:51.216770,237
2025-10-15T09:47:51.217270,304
2025-10-15T09:47:51.217799,162
2025-10-15T09:47:51.218504,-44
2025-10-15T09:47:51.219198,-6
2025-10-15T09:47:51.220303,145
2025-10-15T09:47:51.220967,59
2025-10-15T09:47:51.221895,-36
2025-10-15T09:47:51.222654,-11
2025-10-15T09:47:51.255177,-202
2025-10-15T09:47:51.256120,-100
2025-10-15T09:47:51.256869,18
2025-10-15T09:47:51.257664,-23
2025-10-15T09:47:51.258309,26
2025-10-15T09:47:51.259188,289
2025-10-15T09:47:51.260104,294
2025-10-15T09:47:51.260676,135
2025-10-15T09:47:51.261318,84
2025-10-15T09:47:51.262009,70
2025-10-15T09:47:51.262612,-58
2025-10-15T09:47:51.263217,-11
2025-10-15T09:47:51.263852,68
2025-10-15T09:47:51.264546,-22
2025-10-15T09:47:51.265260,-116
2025-10-15T09:47:51.266192,-8
2025-10-15T09:47:51.266856,4
2025-10-15T09:47:51.267584,-69
2025-10-15T09:47:51.268485,2
2025-10-15T09:47:51.300213,148
2025-10-15T09:47:51.300869,65
2025-10-15T09:47:51.301501,3
2025-10-15T09:47:51.302018,75
2025-10-15T09:47:51.302551,50
2025-10-15T09:47:51.303111,-69
2025-10-15T09:47:51.303874,-25
2025-10-15T09:47:51.304499,33
2025-10-15T09:47:51.305174,58
2025-10-15T09:47:51.305950,260
2025-10-15T09:47:51.306854,426
2025-10-15T09:47:51.307572,215
2025-10-15T09:47:51.308213,-28
2025-10-15T09:47:51.308862,44
2025-10-15T09:47:51.309672,107
2025-10-15T09:47:51.310462,1
2025-10-15T09:47:51.311061,7
2025-10-15T09:47:51.311667,92
2025-10-15T09:47:51.312320,-34
2025-10-15T09:47:51.330249,-29
2025-10-15T09:47:51.331058,19
2025-10-15T09:47:51.331834,-82
2025-10-15T09:47:51.332636,-1
2025-10-15T09:47:51.333234,88
2025-10-15T09:47:51.333909,-8
2025-10-15T09:47:51.334544,-60
2025-10-15T09:47:51.335160,64
2025-10-15T09:47:51.335710,27
2025-10-15T09:47:51.336299,-69
2025-10-15T09:47:51.336939,0
2025-10-15T09:47:51.337657,144
2025-10-15T09:47:51.339007,164
2025-10-15T09:47:51.340302,233
2025-10-15T09:47:51.341325,231
2025-10-15T09:47:51.342203,43
2025-10-15T09:47:51.343480,-61
2025-10-15T09:47:51.344717,116
2025-10-15T09:47:51.345565,148
2025-10-15T09:47:51.439865,-17
2025-10-15T09:47:51.471389,45
2025-10-15T09:47:51.481790,-57
2025-10-15T09:47:51.494654,-102
2025-10-15T09:47:51.494948,-1
2025-10-15T09:47:51.495130,8
2025-10-15T09:47:51.495306,-38
2025-10-15T09:47:51.495539,164
2025-10-15T09:47:51.495746,294
2025-10-15T09:47:51.495902,106
2025-10-15T09:47:51.496193,-20
2025-10-15T09:47:51.496540,64
2025-10-15T09:47:51.496916,28
2025-10-15T09:47:51.497188,-34
2025-10-15T09:47:51.497555,58
2025-10-15T09:47:51.497710,50
2025-10-15T09:47:51.497870,-105
2025-10-15T09:47:51.498019,-105
2025-10-15T09:47:51.498337,-73
2025-10-15T09:47:51.498545,-108
2025-10-15T09:47:51.498751,34
2025-10-15T09:47:51.498931,91
2025-10-15T09:47:51.499132,-7
2025-10-15T09:47:51.499314,39
2025-10-15T09:47:51.499486,90
2025-10-15T09:47:51.499702,-4
2025-10-15T09:47:51.499904,-70
2025-10-15T09:47:51.500103,17
2025-10-15T09:47:51.500271,0
2025-10-15T09:47:51.500472,-37
2025-10-15T09:47:51.500667,39
2025-10-15T09:47:51.500845,76
2025-10-15T09:47:51.501039,-38
2025-10-15T09:47:51.501235,-20
2025-10-15T09:47:51.501425,70
2025-10-15T09:47:51.501585,36
2025-10-15T09:47:51.501733,12
2025-10-15T09:47:51.501921,121
2025-10-15T09:47:51.502090,-37
2025-10-15T09:47:51.502256,-12
2025-10-15T09:47:51.502437,105
2025-10-15T09:47:51.502592,6
2025-10-15T09:47:51.502918,0
2025-10-15T09:47:51.503298,200
2025-10-15T09:47:51.503561,298
2025-10-15T09:47:51.503752,233
2025-10-15T09:47:51.503925,284
2025-10-15T09:47:51.504112,283
2025-10-15T09:47:51.504289,100
2025-10-15T09:47:51.504509,27
2025-10-15T09:47:51.504735,128
2025-10-15T09:47:51.504924,89
2025-10-15T09:47:51.505207,-9
2025-10-15T09:47:51.505371,18
2025-10-15T09:47:51.505542,-36
2025-10-15T09:47:51.505715,-200
2025-10-15T09:47:51.505956,-181
2025-10-15T09:47:51.506159,-35
2025-10-15T09:47:51.506320,-52
2025-10-15T09:47:51.506481,-55
2025-10-15T09:47:51.506661,65
2025-10-15T09:47:51.506825,59
2025-10-15T09:47:51.506981,-77
2025-10-15T09:47:51.507124,-55
2025-10-15T09:47:51.507283,-18
2025-10-15T09:47:51.507466,-108
2025-10-15T09:47:51.507931,-57
2025-10-15T09:47:51.508850,197
2025-10-15T09:47:51.509556,195
2025-10-15T09:47:51.510629,38
2025-10-15T09:47:51.510984,20
2025-10-15T09:47:51.511957,16
2025-10-15T09:47:51.515649,89
2025-10-15T09:47:51.516233,144
2025-10-15T09:47:51.516600,-6
2025-10-15T09:47:51.516863,-152
2025-10-15T09:47:51.517310,-62
2025-10-15T09:47:51.517693,-53
2025-10-15T09:47:51.518004,-122
2025-10-15T09:47:51.518292,-34
2025-10-15T09:47:51.518740,199
2025-10-15T09:47:51.519020,278
2025-10-15T09:47:51.519305,291
2025-10-15T09:47:51.519578,253
2025-10-15T09:47:51.519788,70
2025-10-15T09:47:51.519999,-106
2025-10-15T09:47:51.520185,-29
2025-10-15T09:47:51.520387,72
2025-10-15T09:47:51.520564,3
2025-10-15T09:47:51.520744,-17
2025-10-15T09:47:51.554501,38
2025-10-15T09:47:51.555015,-53
2025-10-15T09:47:51.555380,-118
2025-10-15T09:47:51.555768,-4
2025-10-15T09:47:51.556097,49
2025-10-15T09:47:51.556482,-2
2025-10-15T09:47:51.556827,179
2025-10-15T09:47:51.557218,404
2025-10-15T09:47:51.557564,263
2025-10-15T09:47:51.557896,37
2025-10-15T09:47:51.558249,33
2025-10-15T09:47:51.558564,36
2025-10-15T09:47:51.558942,-70
2025-10-15T09:47:51.559376,-2
2025-10-15T09:47:51.559803,57
2025-10-15T09:47:51.560255,-90
2025-10-15T09:47:51.560693,-181
2025-10-15T09:47:51.561121,-68
2025-10-15T09:47:51.561501,-66
2025-10-15T09:47:51.584452,0
2025-10-15T09:47:51.584943,71
2025-10-15T09:47:51.585374,-36
2025-10-15T09:47:51.585734,-26
2025-10-15T09:47:51.586062,16
2025-10-15T09:47:51.586465,-60
2025-10-15T09:47:51.586809,-108
2025-10-15T09:47:51.587163,39
2025-10-15T09:47:51.587507,97
2025-10-15T09:47:51.587850,129
2025-10-15T09:47:51.588306,295
2025-10-15T09:47:51.588681,337
2025-10-15T09:47:51.589093,81
2025-10-15T09:47:51.589473,-49
2025-10-15T09:47:51.589864,55
2025-10-15T09:47:51.590304,69
2025-10-15T09:47:51.590755,-61
2025-10-15T09:47:51.591187,-19
2025-10-15T09:47:51.591588,10
2025-10-15T09:47:51.629481,-141
2025-10-15T09:47:51.629985,-7
2025-10-15T09:47:51.630403,-1
2025-10-15T09:47:51.630803,-26
2025-10-15T09:47:51.631155,189
2025-10-15T09:47:51.631474,365
2025-10-15T09:47:51.631780,220
2025-10-15T09:47:51.632121,39
2025-10-15T09:47:51.632405,-9
2025-10-15T09:47:51.632717,-115
2025-10-15T09:47:51.633042,-100
2025-10-15T09:47:51.633389,90
2025-10-15T09:47:51.633749,124
2025-10-15T09:47:51.634092,-41
2025-10-15T09:47:51.634434,-61
2025-10-15T09:47:51.634764,-59
2025-10-15T09:47:51.635146,-173
2025-10-15T09:47:51.635508,-184
2025-10-15T09:47:51.660078,69
2025-10-15T09:47:51.660896,-4
2025-10-15T09:47:51.661568,34
2025-10-15T09:47:51.662123,67
2025-10-15T09:47:51.662677,-39
2025-10-15T09:47:51.663229,-6
2025-10-15T09:47:51.663861,72
2025-10-15T09:47:51.664554,23
2025-10-15T09:47:51.665183,66
2025-10-15T09:47:51.665818,354
2025-10-15T09:47:51.666539,391
2025-10-15T09:47:51.667191,144
2025-10-15T09:47:51.667775,38
2025-10-15T09:47:51.668560,102
2025-10-15T09:47:51.669462,25
2025-10-15T09:47:51.670402,17
2025-10-15T09:47:51.671100,119
2025-10-15T09:47:51.672090,54
2025-10-15T09:47:51.673008,-135
2025-10-15T09:47:51.705541,-39
2025-10-15T09:47:51.706468,-107
2025-10-15T09:47:51.707161,-71
2025-10-15T09:47:51.707792,172
2025-10-15T09:47:51.708311,339
2025-10-15T09:47:51.708899,347
2025-10-15T09:47:51.709442,304
2025-10-15T09:47:51.710101,124
2025-10-15T09:47:51.710687,-88
2025-10-15T09:47:51.711229,-56
2025-10-15T09:47:51.711758,106
2025-10-15T09:47:51.712309,75
2025-10-15T09:47:51.712954,33
2025-10-15T09:47:51.713598,75
2025-10-15T09:47:51.715003,6
2025-10-15T09:47:51.715785,-168
2025-10-15T09:47:51.716614,-88
2025-10-15T09:47:51.717319,38
2025-10-15T09:47:51.718015,-12
2025-10-15T09:47:51.750133,100
2025-10-15T09:47:51.750953,66
2025-10-15T09:47:51.751792,-30
2025-10-15T09:47:51.752575,2
2025-10-15T09:47:51.753370,32
2025-10-15T09:47:51.754112,-76
2025-10-15T09:47:51.754977,13
2025-10-15T09:47:51.755766,276
2025-10-15T09:47:51.756428,358
2025-10-15T09:47:51.757244,213
2025-10-15T09:47:51.757918,145
2025-10-15T09:47:51.758495,57
2025-10-15T09:47:51.759099,-24
2025-10-15T09:47:51.759672,69
2025-10-15T09:47:51.760213,166
2025-10-15T09:47:51.760842,6
2025-10-15T09:47:51.761417,-93
2025-10-15T09:47:51.761955,-37
2025-10-15T09:47:51.780107,-226
2025-10-15T09:47:51.780859,-120
2025-10-15T09:47:51.781631,29
2025-10-15T09:47:51.782243,19
2025-10-15T09:47:51.782845,35
2025-10-15T09:47:51.783556,117
2025-10-15T09:47:51.784193,18
2025-10-15T09:47:51.784788,-99
2025-10-15T09:47:51.785432,-37
2025-10-15T09:47:51.786078,-43
2025-10-15T09:47:51.787055,-99
2025-10-15T09:47:51.787787,92
2025-10-15T09:47:51.788989,342
2025-10-15T09:47:51.789793,227
2025-10-15T09:47:51.790574,42
2025-10-15T09:47:51.791113,43
2025-10-15T09:47:51.792008,34
2025-10-15T09:47:51.792983,-57
2025-10-15T09:47:51.793580,16
2025-10-15T09:47:51.825350,-103
2025-10-15T09:47:51.826172,-181
2025-10-15T09:47:51.826776,-65
2025-10-15T09:47:51.827378,-74
2025-10-15T09:47:51.828140,-115
2025-10-15T09:47:51.828705,18
2025-10-15T09:47:51.829355,231
2025-10-15T09:47:51.829876,280
2025-10-15T09:47:51.830405,275
2025-10-15T09:47:51.830926,171
2025-10-15T09:47:51.831673,-19
2025-10-15T09:47:51.832508,-108
2025-10-15T09:47:51.833301,27
2025-10-15T09:47:51.834207,72
2025-10-15T09:47:51.834949,-12
2025-10-15T09:47:51.835503,-20
2025-10-15T09:47:51.836089,-3
2025-10-15T09:47:51.836689,-138
2025-10-15T09:47:51.837308,-157
2025-10-15T09:47:51.855382,-41
2025-10-15T09:47:51.856223,-51
2025-10-15T09:47:51.856950,-124
2025-10-15T09:47:51.857730,-25
2025-10-15T09:47:51.858473,35
2025-10-15T09:47:51.859092,-75
2025-10-15T09:47:51.859767,-90
2025-10-15T09:47:51.860373,35
2025-10-15T09:47:51.860959,8
2025-10-15T09:47:51.861608,-46
2025-10-15T09:47:51.862263,162
2025-10-15T09:47:51.862976,349
2025-10-15T09:47:51.863686,263
2025-10-15T09:47:51.864715,139
2025-10-15T09:47:51.865461,116
2025-10-15T09:47:51.866102,26
2025-10-15T09:47:51.866801,27
2025-10-15T09:47:51.867392,144
2025-10-15T09:47:51.868061,89
2025-10-15T09:47:51.900152,-93
2025-10-15T09:47:51.901158,-51
2025-10-15T09:47:51.901929,-145
2025-10-15T09:47:51.902602,-146
2025-10-15T09:47:51.903296,51
2025-10-15T09:47:51.904000,123
2025-10-15T09:47:51.904874,198
2025-10-15T09:47:51.906064,332
2025-10-15T09:47:51.906869,278
2025-10-15T09:47:51.907908,0
2025-10-15T09:47:51.908970,-69
2025-10-15T09:47:51.909640,4
2025-10-15T09:47:51.910160,-18
2025-10-15T09:47:51.910758,-70
2025-10-15T09:47:51.911258,12
2025-10-15T09:47:51.911773,-13
2025-10-15T09:47:51.912504,-108
2025-10-15T09:47:51.913185,-69
2025-10-15T09:47:51.913910,25
2025-10-15T09:47:51.930194,-43
2025-10-15T09:47:51.930968,86
2025-10-15T09:47:51.931627,44
2025-10-15T09:47:51.932160,-85
2025-10-15T09:47:51.932701,-5
2025-10-15T09:47:51.933258,65
2025-10-15T09:47:51.933943,-46
2025-10-15T09:47:51.934645,-74
2025-10-15T09:47:51.935407,101
2025-10-15T09:47:51.937208,234
2025-10-15T09:47:51.937813,219
2025-10-15T09:47:51.938750,171
2025-10-15T09:47:51.939448,38
2025-10-15T09:47:51.940185,-122
2025-10-15T09:47:51.941009,-66
2025-10-15T09:47:51.941807,88
2025-10-15T09:47:51.942578,8
2025-10-15T09:47:51.943223,-76
2025-10-15T09:47:51.943890,-24
2025-10-15T09:47:51.975548,-136
2025-10-15T09:47:51.976209,-40
2025-10-15T09:47:51.976823,25
2025-10-15T09:47:51.977513,-55
2025-10-15T09:47:51.978087,13
2025-10-15T09:47:51.978614,266
2025-10-15T09:47:51.979199,211
2025-10-15T09:47:51.979817,3
2025-10-15T09:47:51.980575,-34
2025-10-15T09:47:51.983056,26
2025-10-15T09:47:51.983758,-65
2025-10-15T09:47:51.984455,-68
2025-10-15T09:47:51.985076,-3
2025-10-15T09:47:51.985671,-51
2025-10-15T09:47:51.986212,-145
2025-10-15T09:47:51.986810,-51
2025-10-15T09:47:51.987371,-45
2025-10-15T09:47:51.988115,-118
2025-10-15T09:47:52.020086,85
2025-10-15T09:47:52.020731,-24
2025-10-15T09:47:52.021283,-50
2025-10-15T09:47:52.022153,56
2025-10-15T09:47:52.023026,16
2025-10-15T09:47:52.023826,-116
2025-10-15T09:47:52.025077,-37
2025-10-15T09:47:52.026088,85
2025-10-15T09:47:52.026964,144
2025-10-15T09:47:52.027747,292
2025-10-15T09:47:52.028548,380
2025-10-15T09:47:52.029192,183
2025-10-15T09:47:52.029830,6
2025-10-15T09:47:52.030503,81
2025-10-15T09:47:52.031120,131
2025-10-15T09:47:52.031782,19
2025-10-15T09:47:52.032453,-1
2025-10-15T09:47:52.033258,49
2025-10-15T09:47:52.034085,-74
2025-10-15T09:47:52.050970,2
2025-10-15T09:47:52.052105,49
2025-10-15T09:47:52.052900,-26
2025-10-15T09:47:52.053722,74
2025-10-15T09:47:52.054858,120
2025-10-15T09:47:52.056127,-2
2025-10-15T09:47:52.057197,-28
2025-10-15T09:47:52.059084,108
2025-10-15T09:47:52.060097,53
2025-10-15T09:47:52.060952,-38
2025-10-15T09:47:52.061955,83
2025-10-15T09:47:52.062851,290
2025-10-15T09:47:52.063796,308
2025-10-15T09:47:52.064769,281
2025-10-15T09:47:52.065666,193
2025-10-15T09:47:52.066576,43
2025-10-15T09:47:52.067376,-17
2025-10-15T09:47:52.068206,132
2025-10-15T09:47:52.068864,148
2025-10-15T09:47:52.095540,0
2025-10-15T09:47:52.096465,1
2025-10-15T09:47:52.097311,-141
2025-10-15T09:47:52.098023,-140
2025-10-15T09:47:52.098730,19
2025-10-15T09:47:52.099350,54
2025-10-15T09:47:52.099930,44
2025-10-15T09:47:52.100586,267
2025-10-15T09:47:52.101436,343
2025-10-15T09:47:52.102327,100
2025-10-15T09:47:52.103274,-49
2025-10-15T09:47:52.104165,32
2025-10-15T09:47:52.105047,19
2025-10-15T09:47:52.105950,-27
2025-10-15T09:47:52.106753,54
2025-10-15T09:47:52.107565,45
2025-10-15T09:47:52.108436,-99
2025-10-15T09:47:52.109341,-115
2025-10-15T09:47:52.125725,-77
2025-10-15T09:47:52.126866,-85
2025-10-15T09:47:52.127754,52
2025-10-15T09:47:52.128703,69
2025-10-15T09:47:52.129455,-43
2025-10-15T09:47:52.130193,10
2025-10-15T09:47:52.130817,32
2025-10-15T09:47:52.131437,-78
2025-10-15T09:47:52.132008,-89
2025-10-15T09:47:52.132581,73
2025-10-15T09:47:52.133495,112
2025-10-15T09:47:52.134349,171
2025-10-15T09:47:52.135092,293
2025-10-15T09:47:52.135867,231
2025-10-15T09:47:52.136653,-34
2025-10-15T09:47:52.137359,-57
2025-10-15T09:47:52.138091,57
2025-10-15T09:47:52.138890,60
2025-10-15T09:47:52.139799,6
2025-10-15T09:47:52.170678,17
2025-10-15T09:47:52.171854,-123
2025-10-15T09:47:52.172815,-101
2025-10-15T09:47:52.173813,11
2025-10-15T09:47:52.174725,-65
2025-10-15T09:47:52.175607,1
2025-10-15T09:47:52.176483,280
2025-10-15T09:47:52.177073,371
2025-10-15T09:47:52.178092,160
2025-10-15T09:47:52.178840,36
2025-10-15T09:47:52.179465,2
2025-10-15T09:47:52.180183,-77
2025-10-15T09:47:52.180737,-27
2025-10-15T09:47:52.181099,115
2025-10-15T09:47:52.181485,43
2025-10-15T09:47:52.181885,-99
2025-10-15T09:47:52.182236,-54
2025-10-15T09:47:52.182614,-27
2025-10-15T09:47:52.183025,-107
2025-10-15T09:47:52.199215,-68
2025-10-15T09:47:52.199624,64
2025-10-15T09:47:52.199915,40
2025-10-15T09:47:52.200154,2
2025-10-15T09:47:52.200355,65
2025-10-15T09:47:52.200608,48
2025-10-15T09:47:52.200862,-67
2025-10-15T09:47:52.201116,-18
2025-10-15T09:47:52.201347,3
2025-10-15T09:47:52.201552,-54
2025-10-15T09:47:52.201779,96
2025-10-15T09:47:52.201994,377
