session_id,timestamp,session_name,duration_minutes,music_involved,music_link,Delta,Theta,AlphaLow,AlphaHigh,BetaLow,BetaHigh,GammaLow,GammaHigh,Attention,Meditation
89ed4c45,16:07:24,reading_articles_without_music,3,no,,263827,95684,87237,60820,103997,88225,63074,67456,0,0
89ed4c45,16:07:25,reading_articles_without_music,3,no,,303215,508810,135588,211416,130790,120678,44945,78382,0,0
89ed4c45,16:07:26,reading_articles_without_music,3,no,,839657,265841,809940,104389,61784,206167,103980,61661,0,0
89ed4c45,16:07:27,reading_articles_without_music,3,no,,413126,335750,211278,69932,210762,132994,134993,108330,0,0
89ed4c45,16:07:28,reading_articles_without_music,3,no,,402961,111509,150150,177628,175789,203120,92252,31651,0,0
89ed4c45,16:07:29,reading_articles_without_music,3,no,,305092,240538,265162,89328,89256,118612,73542,62370,0,0
89ed4c45,16:07:30,reading_articles_without_music,3,no,,1237986,659759,161080,115327,157962,201178,57028,76851,0,0
89ed4c45,16:07:31,reading_articles_without_music,3,no,,667809,1014872,100615,108420,76941,95995,105914,58793,0,0
89ed4c45,16:07:32,reading_articles_without_music,3,no,,317841,343559,124125,142398,192105,83624,50718,48526,0,0
89ed4c45,16:07:33,reading_articles_without_music,3,no,,355035,715358,90488,109716,76428,65573,55529,182317,0,0
89ed4c45,16:07:34,reading_articles_without_music,3,no,,315068,496055,217887,171421,68258,121873,109964,106670,0,0
89ed4c45,16:07:35,reading_articles_without_music,3,no,,300947,829511,231967,173351,195208,191609,48243,40349,0,0
89ed4c45,16:07:36,reading_articles_without_music,3,no,,328113,157420,416665,220317,333128,96224,89456,37020,0,0
89ed4c45,16:07:37,reading_articles_without_music,3,no,,1011910,237127,84416,241331,82794,123107,74956,46491,0,0
89ed4c45,16:07:38,reading_articles_without_music,3,no,,423159,223590,237636,138330,185078,112027,91982,90232,0,0
89ed4c45,16:07:39,reading_articles_without_music,3,no,,126007,146844,69088,73608,24825,30017,62597,20196,0,0
89ed4c45,16:07:40,reading_articles_without_music,3,no,,459110,233149,148559,181409,100888,193384,79947,62444,0,0
89ed4c45,16:07:41,reading_articles_without_music,3,no,,1301969,324925,434400,214496,147623,122062,67312,82179,0,0
89ed4c45,16:07:42,reading_articles_without_music,3,no,,410711,847204,55552,143341,99375,99897,52943,91365,0,0
89ed4c45,16:07:43,reading_articles_without_music,3,no,,80461,562223,117184,581968,88900,89514,81758,46396,0,0
89ed4c45,16:07:44,reading_articles_without_music,3,no,,794458,187389,621709,124553,221432,117805,134276,71455,0,0
89ed4c45,16:07:45,reading_articles_without_music,3,no,,731119,582647,194407,91955,86225,99004,86173,122535,0,0
89ed4c45,16:07:46,reading_articles_without_music,3,no,,458680,304261,118698,68220,60005,127261,155334,90775,0,0
89ed4c45,16:07:47,reading_articles_without_music,3,no,,354958,470960,105590,275035,109597,89756,61864,77646,0,0
89ed4c45,16:07:48,reading_articles_without_music,3,no,,192024,262621,144179,323196,126460,108150,71855,58132,0,0
89ed4c45,16:07:49,reading_articles_without_music,3,no,,199083,355100,268469,84987,350183,123260,37114,32751,0,0
89ed4c45,16:07:50,reading_articles_without_music,3,no,,413829,129015,239023,126527,347913,87509,138994,120571,0,0
89ed4c45,16:07:51,reading_articles_without_music,3,no,,626059,484193,46690,76496,273864,106275,88853,57460,0,0
89ed4c45,16:07:52,reading_articles_without_music,3,no,,39610,96276,35397,40998,41421,29796,30980,9440,0,0
89ed4c45,16:07:53,reading_articles_without_music,3,no,,391896,403482,139956,99339,130090,104996,112718,121766,0,0
89ed4c45,16:07:54,reading_articles_without_music,3,no,,316223,674696,204556,207476,118935,205781,144876,114123,0,0
89ed4c45,16:07:55,reading_articles_without_music,3,no,,330921,217273,47390,71335,111296,151343,60598,69785,0,0
89ed4c45,16:07:56,reading_articles_without_music,3,no,,745537,600792,97319,75420,185075,115271,101130,50249,0,0
89ed4c45,16:07:57,reading_articles_without_music,3,no,,637856,854499,175137,44896,64171,80121,142194,56954,0,0
89ed4c45,16:07:58,reading_articles_without_music,3,no,,509803,426795,1014630,201400,86226,99890,102851,53655,0,0
89ed4c45,16:07:59,reading_articles_without_music,3,no,,681035,232938,73210,146610,201682,85697,143940,87591,0,0
89ed4c45,16:08:00,reading_articles_without_music,3,no,,126247,629759,36527,148415,130233,97791,82393,82891,0,0
89ed4c45,16:08:01,reading_articles_without_music,3,no,,380290,344810,183282,111018,79152,80768,36356,165925,0,0
89ed4c45,16:08:02,reading_articles_without_music,3,no,,1097078,437826,471720,228190,316392,207686,76573,85492,0,0
89ed4c45,16:08:03,reading_articles_without_music,3,no,,556164,311721,105544,25518,448795,95767,127535,100505,0,0
89ed4c45,16:08:04,reading_articles_without_music,3,no,,338769,250683,266447,221863,136946,78029,89819,114498,0,0
89ed4c45,16:08:05,reading_articles_without_music,3,no,,1394985,506550,163471,20065,83768,67794,88855,94033,0,0
89ed4c45,16:08:06,reading_articles_without_music,3,no,,734157,84202,611044,132576,170937,90130,136392,48399,0,0
89ed4c45,16:08:07,reading_articles_without_music,3,no,,892964,723833,70952,24374,225617,166771,57411,73644,0,0
89ed4c45,16:08:08,reading_articles_without_music,3,no,,399157,87240,91090,76996,272593,157457,66065,72638,0,0
89ed4c45,16:08:09,reading_articles_without_music,3,no,,264648,203958,250480,282983,48128,101129,107142,42505,0,0
89ed4c45,16:08:10,reading_articles_without_music,3,no,,530335,218079,152699,144245,107756,82578,80507,119227,0,0
89ed4c45,16:08:11,reading_articles_without_music,3,no,,1600864,1217915,200310,158469,105614,52005,119636,203257,0,0
89ed4c45,16:08:12,reading_articles_without_music,3,no,,414401,821349,40843,165191,123263,81970,31280,34800,0,0
89ed4c45,16:08:13,reading_articles_without_music,3,no,,206961,768051,29315,62806,200924,192052,117885,56007,0,0
89ed4c45,16:08:14,reading_articles_without_music,3,no,,336441,835172,361385,145673,128434,192228,87656,95474,0,0
89ed4c45,16:08:15,reading_articles_without_music,3,no,,262069,161148,83368,160060,145530,134747,98749,123969,0,0
89ed4c45,16:08:16,reading_articles_without_music,3,no,,305733,339603,116551,67090,94591,104537,50283,76114,0,0
89ed4c45,16:08:17,reading_articles_without_music,3,no,,1010206,500134,436303,1813346,432162,595105,390925,443862,0,0
89ed4c45,16:08:18,reading_articles_without_music,3,no,,407433,513754,82917,209801,175340,120672,113137,80823,0,0
89ed4c45,16:08:19,reading_articles_without_music,3,no,,402553,414906,133734,184680,169840,106991,122484,98699,0,0
89ed4c45,16:08:20,reading_articles_without_music,3,no,,109649,292472,337202,339902,143018,133879,95866,33572,0,0
89ed4c45,16:08:21,reading_articles_without_music,3,no,,381615,253248,25291,148703,95668,157885,51498,159160,0,0
89ed4c45,16:08:22,reading_articles_without_music,3,no,,343026,259234,48114,82149,117881,128148,55317,102200,0,0
89ed4c45,16:08:23,reading_articles_without_music,3,no,,803464,207144,233174,176430,245038,95253,94291,42674,0,0
89ed4c45,16:08:24,reading_articles_without_music,3,no,,1479033,273110,105021,79685,161666,126799,141866,110968,0,0
89ed4c45,16:08:25,reading_articles_without_music,3,no,,432983,187377,30367,131894,124956,137137,75409,167164,0,0
89ed4c45,16:08:26,reading_articles_without_music,3,no,,886412,184102,197087,94062,108809,100253,62043,49945,0,0
89ed4c45,16:08:27,reading_articles_without_music,3,no,,891266,428315,154614,97650,191146,61438,179486,84789,0,0
89ed4c45,16:08:28,reading_articles_without_music,3,no,,947702,276505,44748,110874,239303,139614,78733,67409,0,0
89ed4c45,16:08:29,reading_articles_without_music,3,no,,126123,970813,37589,88679,235483,108343,54959,122541,0,0
89ed4c45,16:08:30,reading_articles_without_music,3,no,,479020,50097,130641,207497,189932,159360,54348,157818,0,0
89ed4c45,16:08:31,reading_articles_without_music,3,no,,331043,476882,223105,255210,125395,237266,50740,47512,0,0
89ed4c45,16:08:32,reading_articles_without_music,3,no,,185717,106271,153329,440550,118210,118756,31764,94768,0,0
89ed4c45,16:08:33,reading_articles_without_music,3,no,,47637,171883,59958,35059,17795,30240,29946,10276,0,0
89ed4c45,16:08:34,reading_articles_without_music,3,no,,754362,235739,175901,220586,187135,103550,71274,56480,0,0
89ed4c45,16:08:35,reading_articles_without_music,3,no,,942393,128470,272912,179259,60769,87492,147898,52905,0,0
89ed4c45,16:08:36,reading_articles_without_music,3,no,,721304,248855,261398,278247,167595,108247,69354,64499,0,0
89ed4c45,16:08:37,reading_articles_without_music,3,no,,653984,557032,74530,410939,132192,87005,102520,33335,0,0
89ed4c45,16:08:38,reading_articles_without_music,3,no,,264751,227530,216210,81304,286743,105770,82384,63716,0,0
